pairID,premise,hypothesis,explanation,selected_steps,explanation_category,note,Sentence1_Highlighted,Sentence2_Highlighted,gold_label
209605542.jpg#0r1n,a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage.,A climber pulls himself up 5000 feet up over a forest,"Just because the climber is above some foliage, does not mean that he is 5000 feet up over a forest.","[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,{},"5,6,7,8,10,9",neutral
209605542.jpg#0r1n,a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage.,A climber pulls himself up 5000 feet up over a forest,Just because a climber is pulling himself up does not mean that he is up 5000 feet.,"[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,{},"5,6",neutral
209605542.jpg#0r1n,a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage.,A climber pulls himself up 5000 feet up over a forest,Just because a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage does not mean he pulls himself up 5000 feet.,"[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,{},"2,4,3,5,6",neutral
209605542.jpg#1r1e,a man with a red headband climbing a rock cliff looming over greenery.,A man is outdoors.,A man climbing a rock cliff must be outdoors.,"[{'step': 'Step 7: Does the explanation rely on commonsense, factual, or domain-specific knowledge?', 'type': 'Factual Knowledge'}]",Factual Knowledge,,"6,7,8,9",3,entailment
209605542.jpg#1r1e,a man with a red headband climbing a rock cliff looming over greenery.,A man is outdoors.,A man climbing a rock cliff would have to be outdoors.,"[{'step': 'Step 7: Does the explanation rely on commonsense, factual, or domain-specific knowledge?', 'type': 'Factual Knowledge'}]",Factual Knowledge,,"0,1,6,7,8,9","3,1,0",entailment
209605542.jpg#1r1e,a man with a red headband climbing a rock cliff looming over greenery.,A man is outdoors.,"A man is outdoors, so he must have a red headband climbing a rock cliff looming over greenery.","[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,"2,3,4,5,6,7,8,9,10,11,12",3,entailment
209605542.jpg#1r1n,a man with a red headband climbing a rock cliff looming over greenery.,A man has on climbing gear.,A man can climb without climbing gear.,"[{'step': 'Step 7: Does the explanation rely on commonsense, factual, or domain-specific knowledge?', 'type': 'Factual Knowledge'}]",Factual Knowledge,,{},"4,5",neutral
209605542.jpg#1r1n,a man with a red headband climbing a rock cliff looming over greenery.,A man has on climbing gear.,Just because a an is climbing a rock cliff does not mean that he is in climbing gear.,"[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,{},"4,5",neutral
209605542.jpg#1r1n,a man with a red headband climbing a rock cliff looming over greenery.,A man has on climbing gear.,Just because  a man with a red headband climbing a rock cliff looming over greenery does not mean he has climbing gear on.,"[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,{},"4,5",neutral
209605542.jpg#1r1c,a man with a red headband climbing a rock cliff looming over greenery.,A man is swimming in the ocean.,"If he is climbing a rock cliff, he is not swimming in the ocean.","[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,"6,7,8,9","3,4,5,6",contradiction
209605542.jpg#1r1c,a man with a red headband climbing a rock cliff looming over greenery.,A man is swimming in the ocean.,A man is either climbing a rock cliff or is swimming.,"[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,"6,7,8,9",3,contradiction
209605542.jpg#1r1c,a man with a red headband climbing a rock cliff looming over greenery.,A man is swimming in the ocean.,A man either climbing a rock cliff or swimming in the ocean.,"[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,"6,7,8,9","3,4,5,6",contradiction
3638783842.jpg#2r1e,"Two formally dressed, bald older women",Two bald women.,Women are not usually bald,"[{'step': 'Step 7: Does the explanation rely on commonsense, factual, or domain-specific knowledge?', 'type': 'Factual Knowledge'}]",Factual Knowledge,,"3,5","1,2",entailment
3638783842.jpg#2r1e,"Two formally dressed, bald older women",Two bald women.,Two bald older women are two bald women.,"[{'step': 'Step 2: Does the explanation involve semantic similarity or substitution of key concepts?', 'type': 'Paraphrastic Inference (Semantic)'}]",Semantic-level Inference,,"0,3,4,5","0,1,2",entailment
3638783842.jpg#2r1e,"Two formally dressed, bald older women",Two bald women.,There are two older women who are bald.,"[{'step': 'Step 3: Does the explanation involve a change in sentence structure that preserves meaning?', 'type': 'Paraphrastic Inference (Syntactic)'}]",Syntactic-level Inference,,4,"0,1,2",entailment
3638783842.jpg#2r1n,"Two formally dressed, bald older women",Two bald women with glasses.,Older bald women that are formally dressed do not necessarily have to wear glasses.,"[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,{},4,neutral
3638783842.jpg#2r1n,"Two formally dressed, bald older women",Two bald women with glasses.,Not all bald women wear glasses.,"[{'step': 'Step 7: Does the explanation rely on commonsense, factual, or domain-specific knowledge?', 'type': 'Factual Knowledge'}]",Factual Knowledge,,{},4,neutral
3638783842.jpg#2r1n,"Two formally dressed, bald older women",Two bald women with glasses.,"Just because two formally dressed, bald older women does not mean they are with glasses.","[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,{},"3,4",neutral
3638783842.jpg#2r1c,"Two formally dressed, bald older women",Two long-haired young women.,The women cannot be long-haired and bald both.  The women cannot be young and older both.,"[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,"4,3","1,2",contradiction
3638783842.jpg#2r1c,"Two formally dressed, bald older women",Two long-haired young women.,Older women cannot become young women.,"[{'step': 'Step 7: Does the explanation rely on commonsense, factual, or domain-specific knowledge?', 'type': 'Factual Knowledge'}]",Factual Knowledge,,4,2,contradiction
3638783842.jpg#2r1c,"Two formally dressed, bald older women",Two long-haired young women.,The women cannot be bald if they are long-haired.  The women cannot be older if they are young.,"[{'step': 'Step 7: Does the explanation rely on commonsense, factual, or domain-specific knowledge?', 'type': 'Factual Knowledge'}]",Factual Knowledge,,"3,4","1,2",contradiction
4337751447.jpg#2r1e,A homeless man pushes an overfilled plastic blue shopping cart.,A man has a shopping cart,"In order to push a shopping cart, he must have a shopping cart.","[{'step': 'Step 4: Does the explanation rely on pragmatic cues like implicature or presupposition?', 'type': 'Pragmatic-level Inference'}]",Pragmatic-level Inference,,"3,8,9","2,3,4,5",entailment
4337751447.jpg#2r1e,A homeless man pushes an overfilled plastic blue shopping cart.,A man has a shopping cart,in both the sentences the man has a shopping cart,"[{'step': 'Step 3: Does the explanation involve a change in sentence structure that preserves meaning?', 'type': 'Paraphrastic Inference (Syntactic)'}]",Syntactic-level Inference,,"9,8","4,5",entailment
4337751447.jpg#2r1e,A homeless man pushes an overfilled plastic blue shopping cart.,A man has a shopping cart,A homeless man has a shopping cart and pushes it.,"[{'step': 'Step 3: Does the explanation involve a change in sentence structure that preserves meaning?', 'type': 'Paraphrastic Inference (Syntactic)'}]",Syntactic-level Inference,,"2,1,3,5,6,7,8,9","1,2,4,5",entailment
4337751447.jpg#2r1n,A homeless man pushes an overfilled plastic blue shopping cart.,A man is collecting cans to recycle,A man pushing a blue shopping cart is not assumed to be collecting cans to recycle.,"[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,{},"3,4,5,6",neutral
4337751447.jpg#2r1n,A homeless man pushes an overfilled plastic blue shopping cart.,A man is collecting cans to recycle,He may collecting other wastes than cans to recycle.,"[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,{},"4,6",neutral
4337751447.jpg#2r1n,A homeless man pushes an overfilled plastic blue shopping cart.,A man is collecting cans to recycle,Just because a homeless man pushes an overfilled plastic blue shopping cart does not mean he is collecting cans to recycle.,"[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,{},"3,4,5,6",neutral
4337751447.jpg#2r1c,A homeless man pushes an overfilled plastic blue shopping cart.,A rich man holding a rolex,A rich man wouldn't be homeless.,"[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,1,1,contradiction
4337751447.jpg#2r1c,A homeless man pushes an overfilled plastic blue shopping cart.,A rich man holding a rolex,A rich man holding a rolex is not a homeless man.,"[{'step': 'Step 8: Does the explanation rely on real-world logical or causal reasoning?', 'type': 'World-Informed Logical Reasoning'}]",World-Informed Logical Reasoning,,"1,2","1,2,3,4,5,0",contradiction
4337751447.jpg#2r1c,A homeless man pushes an overfilled plastic blue shopping cart.,A rich man holding a rolex,The man cannot be homeless and rich simultaneously.,"[{'step': 'Step 6: Does the explanation refer to logical constraints or conflict?', 'type': 'Logical Conflict'}]",Logical Structure Conflict,,"1,2","1,2",contradiction
8227381437.jpg#4r1e,an old shoemaker in his factory,The shoemaker is inside.,Factories are indoor places. A person in a factory is a rephrasing of a person inside a factory.,"[{'step': 'Step 3: Does the explanation involve a change in sentence structure that preserves meaning?', 'type': 'Paraphrastic Inference (Syntactic)'}]",Syntactic-level Inference,,"3,5",3,entailment
8227381437.jpg#4r1e,an old shoemaker in his factory,The shoemaker is inside.,In his factory indicates the shoemaker is inside.,"[{'step': 'Step 4: Does the explanation rely on pragmatic cues like implicature or presupposition?', 'type': 'Pragmatic-level Inference'}]",Pragmatic-level Inference,,"3,4,5",3,entailment
